Date,title,category,account,amount,currency,type,transfer-amount,transfer-currency,to-account,receive-amount,receive-currency,description,due-date,id
2024-01-10 03:53:00.000,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,832fc5ad-8ad1-4d90-aa63-a37be9bf5646
2024-01-09 14:55:44.452,sid payup,Bills & Fees,Savings Bank,200.00,INR,EXPENSE,,,,,,,,d6457ef5-8369-4902-9d0f-a0b01a4c8b14
2024-01-09 12:12:08.566,sid payup,Bills & Fees,Savings Bank,200.00,INR,INCOME,,,,,,,,81ba4bd5-29e6-4e82-9ba9-3e53b50bb099
2024-01-09 12:11:43.743,rta,Transport,Savings Bank,35.00,INR,EXPENSE,,,,,,,,026d61f6-1c38-42dc-b3df-6d43d7ab8e82
2024-01-09 03:50:35.826,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,67b5b70e-1701-4569-a03d-2fcc9d4f776d
2024-01-08 09:14:26.713,payup,Food & Drinks,Savings Bank,280.00,INR,EXPENSE,,,,,,,,30df268f-7cd4-4ba5-b1d4-519392b32fb1
2024-01-08 09:13:22.434,scholarship,Bills & Fees,Savings Bank,40.00,INR,EXPENSE,,,,,,,,c6424fc9-89bd-4b4a-98a3-e7b725236291
2024-01-07 10:06:54.505,juice,Food & Drinks,Cash,25.00,INR,EXPENSE,,,,,,,,a64977ee-015c-4a62-bb84-7134a2d35f55
2024-01-07 09:14:00.000,gala nyt,Bills & Fees,Savings Bank,600.00,INR,EXPENSE,,,,,,,,61dab4a8-4da2-458e-8d60-d2c686574151
2024-01-07 09:13:00.000,parking,Bills & Fees,Savings Bank,15.00,INR,EXPENSE,,,,,,,,0d8de94b-38b2-4364-aa40-39e8d234817d
2024-01-07 09:12:00.000,stationary,Bills & Fees,Savings Bank,72.00,INR,EXPENSE,,,,,,,,2547211d-5d50-483a-8225-f077ad54d5e0
2024-01-06 12:41:20.459,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,d797f742-d7c8-4344-b5cc-c58aa6c0fcf8
2024-01-06 07:44:42.274,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,e75f945f-0986-4222-9c1c-58839b645150
2024-01-06 07:44:31.074,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,593376ba-9009-4dbe-a7fc-b0aab77f2a86
2024-01-04 12:45:08.344,snacks,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,79fcbca7-4bbd-4ac9-a3ee-76c6663b6252
2024-01-04 03:49:57.713,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,a40a2cfb-b43f-49ca-9e28-49bfc915b071
2024-01-02 12:57:39.490,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,8139b955-d2d0-4155-9962-85b5c088d0d4
2024-01-02 12:57:29.414,snacks,Food & Drinks,Savings Bank,50.00,INR,EXPENSE,,,,,,,,7d6bedb3-c626-44d2-b41e-ffd416862e62
2024-01-02 03:58:55.807,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,197883a7-a5d4-4098-9b61-eab1bf02ee18
2024-01-02 03:58:47.813,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,8ca07f59-8da9-440a-8b5c-7607697c86ef
2024-01-01 05:09:11.934,cake,Food & Drinks,Savings Bank,300.00,INR,EXPENSE,,,,,,,,ef6a730e-df15-4196-b8ce-0957a2756605
2024-01-01 05:09:01.107,party,Bills & Fees,Savings Bank,350.00,INR,EXPENSE,,,,,,,,7a9b8b35-3fd9-4c1d-97dd-96c956c79c24
2023-12-30 09:34:17.414,breakfast,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,7f731550-8f09-4bdb-b2d4-844c7a5bc2eb
2023-12-29 14:53:02.460,goje payback,Bills & Fees,Savings Bank,30.00,INR,INCOME,,,,,,,,7cd29b8d-31a1-44a6-8c42-e500b7de2d29
2023-12-29 14:52:52.822,snacks,Food & Drinks,Savings Bank,100.00,INR,EXPENSE,,,,,,,,29bade65-f8aa-46b2-8bfd-382fd9ddc330
2023-12-29 07:07:45.817,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,b17c4c25-b81b-4c0a-b78d-8600a6a4fd2d
2023-12-29 07:07:44.907,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,ba6312a5-e59a-4bde-a5ae-aa4285445a7f
2023-12-28 14:03:08.412,salary,Bills & Fees,Savings Bank,"3,130.00",INR,INCOME,,,,,,,,f3710b81-8a94-4428-9201-2549ad433814
2023-12-28 04:47:55.708,breakfast,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,51715b02-1f3f-407f-9a9e-9431ba36ab0f
2023-12-27 12:44:25.147,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,91540772-f567-486e-a624-d50a242dc7ea
2023-12-27 12:44:18.344,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,d83bdd1e-f363-4473-9f37-7c022c870bfb
2023-12-27 03:22:15.547,stationary,Bills & Fees,Savings Bank,35.00,INR,EXPENSE,,,,,,,,eafd68d0-0f52-4047-846f-548fc37f6797
2023-12-27 03:22:05.053,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,88f10926-281c-4e31-9042-649aea871b3e
2023-12-26 13:24:32.510,snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,b2057cd4-7448-409f-bd64-8e65271e453d
2023-12-26 08:47:33.752,lunch,Food & Drinks,Savings Bank,70.00,INR,EXPENSE,,,,,,,,925a2fb3-aeb4-44aa-ac95-66016b19dadc
2023-12-26 03:34:28.984,breakfast,Food & Drinks,Savings Bank,35.00,INR,EXPENSE,,,,,,,,68920597-14a9-4714-acda-91e6bd6858d9
2023-12-25 14:00:56.062,bread,Food & Drinks,Savings Bank,70.00,INR,EXPENSE,,,,,,,,d273d514-16d5-4562-827e-634eff37c6b3
2023-12-25 09:03:22.892,lunch,Food & Drinks,Savings Bank,220.00,INR,EXPENSE,,,,,,,,314faab6-0494-4b3d-9c84-db829002fba4
2023-12-25 06:48:47.727,tea,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,92f04311-07a7-493b-84ad-d38adcd7222d
2023-12-25 06:48:41.761,water,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,33223069-48e7-427a-a8c0-1c4efd525528
2023-12-25 06:48:34.150,breakfast,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,09c3c51f-7cfa-4647-a21e-080e67e542dd
2023-12-25 06:48:28.156,breakfast,Food & Drinks,Savings Bank,40.00,INR,EXPENSE,,,,,,,,6cb14088-4659-473b-81b3-a17246ae6b18
2023-12-25 02:59:00.000,chicken keema,Food & Drinks,Savings Bank,187.20,INR,EXPENSE,,,,,,,,2290db9f-0eff-4600-bf8f-1f02ff51ca32
2023-12-24 06:49:00.000,breakfast,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,4ce9edcc-510e-4d4f-af17-0ad31309a72f
2023-12-24 06:46:00.000,coffee,Food & Drinks,Savings Bank,4.00,INR,EXPENSE,,,,,,,,f1663574-2517-4cd1-ab38-d1003184b98e
2023-12-24 06:46:00.000,coffee,Food & Drinks,Cash,10.00,INR,EXPENSE,,,,,,,,9674d36a-6dbb-4ce4-b604-48032c7c4d0c
2023-12-23 14:02:51.092,recharge,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,15ffd4c8-96c6-4997-ac8c-e963264cdc8d
2023-12-22 09:34:46.558,snacks,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,5adc0ffc-c353-4a97-8a3e-450e9c600802
2023-12-22 07:41:28.912,payup,Bills & Fees,Cash,200.00,INR,INCOME,,,,,,,,b2f78cc3-5ec5-4c58-b4ec-7e91b945521e
2023-12-22 07:41:18.956,payup,Bills & Fees,Savings Bank,700.00,INR,INCOME,,,,,,,,b9b9f487-3b24-49f7-8a74-48e0a93c0fc9
2023-12-22 06:59:55.062,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,f8a0462a-deae-48e8-b068-0ffdb31fd8df
2023-12-22 03:30:00.000,ticket refund,Bills & Fees,Savings Bank,170.56,INR,INCOME,,,,,,,,e45c43ce-01d1-4bc6-820d-8dfc1d1e28ab
2023-12-22 03:28:00.000,juice,Food & Drinks,Savings Bank,130.00,INR,EXPENSE,,,,,,,,7a63f8ae-377a-4c0e-9311-42c1f87eeddd
2023-12-22 03:28:00.000,payup,Food & Drinks,Savings Bank,40.00,INR,INCOME,,,,,,,,aa757e90-f3c6-4909-9b04-0d1533979761
2023-12-22 03:27:00.000,pizza,Food & Drinks,Savings Bank,170.00,INR,EXPENSE,,,,,,,,a27cab20-3ec8-43ff-902b-7dfa2f4f3a6e
2023-12-21 08:51:40.915,tickets,Bills & Fees,Savings Bank,376.00,INR,EXPENSE,,,,,,,,4f355e8f-e329-4cb0-a5df-04fd184f46cd
2023-12-21 07:46:46.462,gift 🎁,Bills & Fees,Savings Bank,"1,550.00",INR,EXPENSE,,,,,,,,62394bcb-5474-40b1-b1fa-b075914a0d22
2023-12-21 04:47:33.906,stonks return,Bills & Fees,Savings Bank,83.66,INR,INCOME,,,,,,,,564e1375-e344-4d95-8cf8-9278ea337875
2023-12-20 15:19:36.021,shawarma 🌯,Food & Drinks,Savings Bank,330.00,INR,EXPENSE,,,,,,,,6c5084ec-96b0-4cbf-8769-97a6dae9c6b3
2023-12-20 13:21:25.697,snacks,Food & Drinks,Savings Bank,55.00,INR,EXPENSE,,,,,,,,6c8e4ece-88fc-4fb6-a1c0-dc205e6fa7d7
2023-12-20 12:55:23.182,recharge,Bills & Fees,Savings Bank,257.90,INR,EXPENSE,,,,,,,,432f3a72-7f95-452e-a183-330f5ec1ace1
2023-12-20 12:52:20.771,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,833c381f-09a6-4375-a592-2c06d15b929d
2023-12-20 07:12:40.662,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,c2054475-c241-40f7-9c5a-d4f855f2b304
2023-12-20 07:12:37.700,snacks,Food & Drinks,Savings Bank,35.00,INR,EXPENSE,,,,,,,,e466961d-3da5-4312-87de-da40811cd2c9
2023-12-19 06:42:52.173,cashback,Bills & Fees,Savings Bank,3.00,INR,INCOME,,,,,,,,dfd5ce4d-baa0-401b-a51f-9aca90e78b84
2023-12-18 13:53:46.737,weekend,Food & Drinks,Savings Bank,290.00,INR,EXPENSE,,,,,,,,021cb38e-ae47-4155-8e6d-9522e7974d9e
2023-12-16 13:51:00.000,card maintenance,Bills & Fees,Savings Bank,295.00,INR,EXPENSE,,,,,,,,0a817829-a0cb-48e0-b62a-47648d904c5b
2023-12-16 13:50:00.000,bus pass,Transport,Savings Bank,430.00,INR,EXPENSE,,,,,,,,fa98d231-86e3-48ca-bbc7-f27c18c906aa
2023-12-16 06:15:44.787,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,6c3559f3-063a-4a61-99ce-e594dc0d0f7f
2023-12-15 17:39:48.434,goje payback,Food & Drinks,Cash,30.00,INR,INCOME,,,,,,,,722e9e7e-e308-4518-9c9f-84de96dd7acb
2023-12-15 17:39:38.159,sid payup,Food & Drinks,Savings Bank,40.00,INR,INCOME,,,,,,,,32e61c00-796a-4f82-9652-5eaf8834d154
2023-12-15 17:37:53.345,juice,Food & Drinks,Savings Bank,40.00,INR,EXPENSE,,,,,,,,949bb309-7699-43ff-ab60-ae179a9f7a40
2023-12-15 17:37:39.927,snacks,Food & Drinks,Savings Bank,105.00,INR,EXPENSE,,,,,,,,e2badeca-ef83-42a0-826d-c3af2c8d58dc
2023-12-15 05:26:55.111,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,40408840-9681-4dfb-83ce-630136d9d928
2023-12-15 05:26:48.237,snacks,Food & Drinks,Cash,70.00,INR,EXPENSE,,,,,,,,11788ec1-f814-4697-b451-4f2ca8cf80ac
2023-12-14 04:56:43.264,snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,4702862d-7184-4f1f-83e3-5eed5c68bdf3
2023-12-13 17:49:54.294,biryani,Food & Drinks,Savings Bank,520.00,INR,EXPENSE,,,,,,,,15fbbcaa-c866-4c18-bd6a-2aa0aefc8e6a
2023-12-13 14:46:42.668,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,1ac59627-12e6-410d-9ef0-91a26cabbd63
2023-12-13 14:46:33.503,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,da31bb5f-8e99-4b57-beb5-c404d401e588
2023-12-13 14:46:31.913,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,f17424d4-1ed1-4ad7-9c2e-8f146bdcfc30
2023-12-12 17:10:27.370,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,9334ad1f-3f44-4c6c-aa73-5013d4884b73
2023-12-12 02:48:36.894,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,a7f9d52d-ffe2-40d3-a930-5154f8a4695d
2023-12-11 13:45:25.240,snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,a9ceb49f-af47-46a4-ae34-e28e160e5d90
2023-12-11 03:22:38.688,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,7417866f-e161-4d98-9a1c-a10bf266f2f9
2023-12-10 03:22:00.000,bonda,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,6ba81c07-7f94-4e7d-8515-7da2db290db5
2023-12-09 16:11:36.601,snacks,Food & Drinks,Savings Bank,130.00,INR,EXPENSE,,,,,,,,932e96d5-6fbb-4cdd-99a5-4d9552980303
2023-12-09 16:10:41.947,gpay,Bills & Fees,Savings Bank,25.00,INR,INCOME,,,,,,,,f0dd3e5d-addf-405b-9e30-80b577fcf816
2023-12-09 03:23:28.486,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,43113418-56e2-4138-81de-33491deed52c
2023-12-08 13:33:46.243,snacks,Food & Drinks,Savings Bank,70.00,INR,EXPENSE,,,,,,,,13d6b68a-fa12-495d-aec6-c7aee22d5ca5
2023-12-08 12:59:59.163,printouts,Bills & Fees,Savings Bank,10.00,INR,EXPENSE,,,,,,,,2f584bfb-8f02-43ef-94dc-629a4c96a2f1
2023-12-08 12:59:45.192,coke,Food & Drinks,Savings Bank,15.00,INR,EXPENSE,,,,,,,,ba9bad5d-11e4-422b-b952-e27c8b4e85ca
2023-12-07 12:59:00.000,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,060098bc-c3e6-4127-bec0-314ceee81267
2023-12-07 11:20:00.000,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,dcee1de9-e613-4e76-ab56-b4b98780226f
2023-12-07 02:57:58.498,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,d86aa26b-d80b-4589-9321-6f471dbeea4f
2023-12-06 18:08:07.880,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,97f40cea-dfc0-4f1c-879c-83f64ae5b23c
2023-12-06 12:57:00.000,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,917b2e0c-b7c5-4898-82e9-cf95d7e5195c
2023-12-06 03:53:13.035,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,a0bd2045-5f35-4511-967e-219381209062
2023-12-06 03:53:07.487,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,24d3cbba-346c-49ec-a017-dc9df7c04d86
2023-12-05 01:49:00.000,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,90c9e9aa-ad63-4f7c-9669-3fe8f1d1cc77
2023-12-05 01:49:00.000,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,eb990cdf-34c5-427f-a0c6-f502dd37ccf6
2023-12-04 16:39:13.662,snacks,Food & Drinks,Savings Bank,75.00,INR,EXPENSE,,,,,,,,34f0f184-0b17-4687-8594-7e8d8838ea44
2023-12-04 16:36:59.062,jalebi,Food & Drinks,Savings Bank,50.00,INR,EXPENSE,,,,,,,,d4df7376-a3d8-4106-a6c0-74953da4fd3b
2023-12-04 16:36:41.801,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,0333ad03-2361-4755-baaa-76cddc71ad85
2023-12-04 16:36:34.724,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,9b5c9e93-b048-489a-9360-83e610a4cdcf
2023-12-02 14:46:32.344,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,69f4b6ea-4a8e-451d-a029-3bf1648d0dc0
2023-12-02 14:46:23.183,rta,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,149baa0f-5ff3-4cae-8ea8-7cdfbbba2690
2023-12-01 14:07:24.158,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,cfb4c1f4-da4c-44a7-acce-d6bc646f89e3
2023-12-01 07:51:12.093,chotu,Bills & Fees,Savings Bank,220.00,INR,INCOME,,,,,,,,3c87fc82-daee-4b05-8e01-01c4789e99ef
2023-12-01 06:52:48.720,atrr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,946ba742-cc88-4dd1-95d5-0d53bb4bf601
2023-11-29 15:34:00.000,rta,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,0459d289-e983-483c-af6b-1d528f163ac3
2023-11-29 15:33:00.000,atrr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,88ecfc83-404b-490c-9963-f38ee50dc1f7
2023-11-29 15:33:00.000,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,30854bf7-334a-42c0-9d0b-1d6b04c5abb2
2023-11-29 14:45:01.328,biryani 🍚,Food & Drinks,Savings Bank,520.00,INR,EXPENSE,,,,,,,,5ac33667-4651-4eb3-8aa5-ac9ca397dcd8
2023-11-29 14:44:19.650,shawarma 🌯,Food & Drinks,Savings Bank,140.00,INR,EXPENSE,,,,,,,,644e88bf-4972-4c7a-bba4-e778ea416246
2023-11-29 10:53:26.997,lunch payup,Food & Drinks,Savings Bank,552.00,INR,EXPENSE,,,,,,8500264412.0,,26a94d5a-a6cc-4471-98fb-dd2aa21a5d71
2023-11-29 08:14:04.299,baba,Bills & Fees,Savings Bank,"10,000.00",INR,EXPENSE,,,,,,,,8856a324-0da0-4c9d-adc6-477450008e2f
2023-11-29 02:30:53.478,chotu,Bills & Fees,Savings Bank,20.00,INR,EXPENSE,,,,,,,,ec8b5888-2e6c-4fe9-aa32-238781160408
2023-11-28 11:29:44.156,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,197bdb56-9809-439e-8b0c-e9473f4b000b
2023-11-28 02:32:00.000,juice,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,0ce745aa-d387-4c37-8c9a-c6f7641e55be
2023-11-27 00:34:00.000,atrr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,2a2d238e-53fe-48e3-9626-19f2cfc548a9
2023-11-26 23:34:00.000,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,be0f701d-f9ab-45da-9830-c0cbae52d003
2023-11-26 13:25:51.138,snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,421ea41d-bb8d-4b03-8968-046626bf6439
2023-11-26 12:30:43.567,shampoo,Bills & Fees,Savings Bank,4.00,INR,EXPENSE,,,,,,,,7b06ff54-c71c-4b0a-9ed4-390580574d3f
2023-11-25 17:27:08.559,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,644d7776-1db9-4133-98c9-e5c91ad25ae1
2023-11-25 14:23:29.453,exam fees,Bills & Fees,Savings Bank,800.00,INR,EXPENSE,,,,,,,,0cb50773-b197-4d35-bd06-ac371e7557ad
2023-11-24 17:55:52.227,snacks,Food & Drinks,Savings Bank,35.00,INR,EXPENSE,,,,,,,,1b90f7f7-9f52-43fd-be51-b292e463bc70
2023-11-23 17:55:00.000,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,5c9dc391-1da4-423a-806f-81c431c30a13
2023-11-23 17:54:00.000,atrr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,1feb75ee-36a2-4182-b4cd-cf5e94ea0bdd
2023-11-22 01:48:00.000,atrr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,6804ce0f-f9b8-4e80-8557-ce640fea5e7e
2023-11-22 01:48:00.000,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,41f23d61-4e65-4fa3-8704-2ad9a0be0e81
2023-11-21 14:27:00.000,curd,Bills & Fees,Savings Bank,46.00,INR,EXPENSE,,,,,,,,97c3a6b9-0d85-4d13-b1d9-c14155b1b5ff
2023-11-21 14:26:00.000,snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,0869a6f5-c8b4-434b-9ceb-ab4f5367c691
2023-11-21 12:38:04.697,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,d63fad3a-737c-4f49-87bf-1e91b4c740f8
2023-11-21 06:57:29.028,chotu pass,Bills & Fees,Savings Bank,200.00,INR,EXPENSE,,,,,,,,e7362139-393e-4fc0-aecc-3e95e0e2d2a9
2023-11-21 05:04:04.458,atrr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,71dd54b2-734f-415e-9055-6bf8cfec6ba6
2023-11-21 03:14:37.522,recharge,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,277bf617-06c2-48a9-9b41-bd2492f4d0a0
2023-11-20 13:09:53.839,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,8b2b2cd4-076a-446c-8c78-a7611661f4b8
2023-11-20 08:38:31.969,maa,Bills & Fees,Cash,50.00,INR,EXPENSE,,,,,,,,24fa34a0-5b3a-412a-a7aa-48c00303ebd9
2023-11-20 04:16:05.047,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,543d9103-afdf-4de5-8fbf-a3a2f3341f58
2023-11-18 14:33:00.000,bus pass,Transport,Savings Bank,430.00,INR,EXPENSE,,,,,,,,f69aa535-adb7-4041-ae57-b932274200d9
2023-11-18 03:45:47.429,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,7c2b7f37-3ca9-4b96-84bb-795c65da17f2
2023-11-18 02:56:01.771,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,a7e94197-1ee2-46a3-aec3-21da0ba57087
2023-11-17 15:45:38.543,saman,Bills & Fees,Savings Bank,153.00,INR,EXPENSE,,,,,,,,b4c82d8c-d379-41fa-a79f-1ce7b917e010
2023-11-17 13:24:05.567,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,ebea9cf2-b39e-49c3-8263-40e3d5896c16
2023-11-17 07:24:46.817,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,9f6d08fe-6f10-4927-9260-68795190105f
2023-11-16 13:15:37.979,rta,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,9b7679df-89b6-4a40-a3b7-e8932e98d504
2023-11-16 13:13:59.113,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,d12a9c4e-8d52-4701-a49a-2b2deda9d52f
2023-11-16 12:26:08.443,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,ecb52348-a164-4efc-8352-a21dd462df24
2023-11-15 04:43:29.264,atr,Transport,Savings Bank,35.00,INR,EXPENSE,,,,,,,,37772232-b8e2-4688-bc24-9c6aa69ee339
2023-11-14 04:40:40.406,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,bb532962-fe2e-4b2a-802c-11002d2c675a
2023-11-13 02:50:00.000,print,Bills & Fees,Savings Bank,100.00,INR,EXPENSE,,,,,,,,fcdaadae-f40a-41d5-a814-90fdda1fc01d
2023-11-13 02:50:00.000,atr,Transport,Savings Bank,35.00,INR,EXPENSE,,,,,,,,3f4284fc-a72f-4953-b7e1-878dfe903ae0
2023-11-12 14:21:28.134,snacks,Food & Drinks,Savings Bank,70.00,INR,EXPENSE,,,,,,,,7798f163-4dfa-40e2-8207-a1fd2fde64bd
2023-11-12 13:43:47.628,clothes,Bills & Fees,Savings Bank,"1,050.00",INR,EXPENSE,,,,,,,,b26a5e5c-4ac5-4c0e-a4b2-16477d2fd01f
2023-11-12 13:43:30.296,clothes,Bills & Fees,Savings Bank,"1,607.00",INR,EXPENSE,,,,,,,,bd2bd52e-5cbc-4733-ab4f-13ea9c98f284
2023-11-11 09:44:13.882,snacks,Food & Drinks,Savings Bank,105.00,INR,EXPENSE,,,,,,,,c948a557-c0b0-421b-81ed-e22f2d39f155
2023-11-11 04:41:00.000,snacks,Food & Drinks,Savings Bank,140.00,INR,EXPENSE,,,,,,,,fe578deb-0f74-4840-8139-f4211f883d5d
2023-11-11 03:45:36.925,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,bc5e6d26-42c9-43f6-abde-f9b07ff98957
2023-11-11 03:45:29.506,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,95fa706e-7e4b-407f-93e3-dcb6f49efc0d
2023-11-10 14:37:48.383,haircut,Bills & Fees,Savings Bank,150.00,INR,EXPENSE,,,,,,,,843b38b6-8935-41a6-90fa-c1663295a12c
2023-11-10 12:39:38.851,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,3f85c317-ed8f-498b-8a7b-3c420d50181a
2023-11-10 12:39:27.438,rta,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,c6365a43-e34d-4c9b-b629-c3db459fbcba
2023-11-10 12:39:11.482,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,7aafd1e1-88fb-4d26-bead-a42530d0bfc4
2023-11-09 04:35:00.000,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,1195ea9c-4627-46a1-bb49-2e877cb3e8ba
2023-11-09 04:35:00.000,rta,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,850c874a-9796-4dd1-a8c8-2d2cc8ed55bf
2023-11-09 04:35:00.000,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,b1473f0a-b561-420b-a8e8-0722b3642027
2023-11-08 14:46:33.699,rta,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,33a81c8a-4cff-410d-bdea-28695365f00e
2023-11-08 14:46:25.456,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,e2d505a6-3bf0-404c-833c-d84ea1f7d3ca
2023-11-08 14:46:12.011,dishtv,Bills & Fees,Savings Bank,220.00,INR,EXPENSE,,,,,,,,3c2021b3-92f8-4a91-b343-8c321411edf4
2023-11-08 04:43:00.000,juice,Food & Drinks,Savings Bank,10.00,INR,EXPENSE,,,,,,,,2214cf6a-3509-4775-9306-d1c853984d52
2023-11-07 12:41:00.000,rta,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,cdded4a6-aa21-458d-a863-9982ce6a0d43
2023-11-07 10:42:39.245,electricity,Bills & Fees,Savings Bank,774.00,INR,EXPENSE,,,,,,,,016e9b61-dcfa-4e77-9ea4-5b40078becc9
2023-11-07 04:31:45.580,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,78888e33-2d94-478e-b4d8-35ff9169fea4
2023-11-07 04:31:33.413,rapido,Transport,Savings Bank,44.00,INR,EXPENSE,,,,,,,,beef8da0-b407-4076-a562-8a55edb5bce3
2023-11-06 05:23:14.984,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,b7b2a934-a16c-419f-8b93-7e9e2f9a62c2
2023-11-05 13:43:25.042,maida,Bills & Fees,Savings Bank,25.00,INR,EXPENSE,,,,,,,,6cd27df9-3f55-4e65-a77b-9d25259cd29e
